x_mm,y_mm,active,height_mm,biomass,eps,active_sediment_mm,layer_id
8.000000,9.000000,1.000000,11.717987,0.182160,0.181568,0.285527,8.000000
9.000000,9.000000,1.000000,11.724617,0.182161,0.181568,0.282504,8.000000
10.000000,9.000000,1.000000,11.737541,0.182160,0.181565,0.288051,8.000000
11.000000,9.000000,1.000000,11.753731,0.182164,0.181560,0.285972,9.000000
12.000000,9.000000,1.000000,11.773886,0.182173,0.181563,0.285049,8.000000
13.000000,9.000000,1.000000,11.768311,0.081438,0.056910,0.075395,8.000000
14.000000,9.000000,1.000000,11.756115,0.092552,0.074426,0.119593,8.000000
15.000000,9.000000,1.000000,11.746313,0.182169,0.181565,0.280785,9.000000
16.000000,9.000000,1.000000,11.728082,0.182157,0.181564,0.285136,8.000000
17.000000,9.000000,1.000000,11.716637,0.182155,0.181565,0.280898,8.000000
18.000000,9.000000,1.000000,11.710867,0.182155,0.181565,0.284138,8.000000
19.000000,9.000000,1.000000,11.712096,0.182154,0.181564,0.286746,8.000000
20.000000,9.000000,1.000000,11.713779,0.182154,0.181564,0.291329,8.000000
21.000000,9.000000,1.000000,11.715902,0.182157,0.181566,0.291662,8.000000
22.000000,9.000000,1.000000,11.715480,0.182161,0.181569,0.282006,8.000000
23.000000,9.000000,1.000000,11.717645,0.182162,0.181569,0.285808,9.000000
24.000000,9.000000,1.000000,11.719024,0.182164,0.181571,0.280818,8.000000
25.000000,9.000000,1.000000,11.721072,0.182168,0.181573,0.281220,9.000000
26.000000,9.000000,1.000000,11.721584,0.182174,0.181577,0.284361,9.000000
27.000000,9.000000,1.000000,11.726703,0.182173,0.181576,0.287553,8.000000
28.000000,9.000000,1.000000,11.727435,0.182173,0.181575,0.292418,8.000000
29.000000,9.000000,1.000000,11.734831,0.182174,0.181576,0.287397,9.000000
30.000000,9.000000,1.000000,11.750535,0.182175,0.181574,0.286153,8.000000
31.000000,9.000000,1.000000,11.769880,0.182185,0.181573,0.284830,8.000000
32.000000,9.000000,1.000000,11.773298,0.081437,0.056909,0.078989,9.000000
33.000000,9.000000,1.000000,11.789488,0.182187,0.181571,0.288741,8.000000
34.000000,9.000000,1.000000,11.780982,0.182183,0.181571,0.283613,8.000000
35.000000,9.000000,1.000000,11.772201,0.182166,0.181566,0.292664,8.000000
36.000000,9.000000,1.000000,11.766527,0.182150,0.181555,0.280603,9.000000
37.000000,9.000000,0.000000,nan,nan,nan,nan,-1.000000
38.000000,9.000000,0.000000,nan,nan,nan,nan,-1.000000
39.000000,9.000000,0.000000,nan,nan,nan,nan,-1.000000
40.000000,9.000000,0.000000,nan,nan,nan,nan,-1.000000
0.000000,10.000000,0.000000,nan,nan,nan,nan,-1.000000
1.000000,10.000000,0.000000,nan,nan,nan,nan,-1.000000
2.000000,10.000000,0.000000,nan,nan,nan,nan,-1.000000
3.000000,10.000000,1.000000,11.719853,0.182168,0.181573,0.284303,9.000000
4.000000,10.000000,1.000000,11.718288,0.182168,0.181573,0.284173,8.000000
5.000000,10.000000,1.000000,11.717745,0.182165,0.181571,0.284735,9.000000
6.000000,10.000000,1.000000,11.718116,0.182163,0.181570,0.289165,8.000000
7.000000,10.000000,1.000000,11.718148,0.182161,0.181568,0.286439,8.000000
8.000000,10.000000,1.000000,11.720412,0.182161,0.181569,0.280192,8.000000
9.000000,10.000000,1.000000,11.728265,0.182162,0.181567,0.286403,8.000000
10.000000,10.000000,1.000000,11.738128,0.182170,0.181567,0.289306,8.000000
11.000000,10.000000,1.000000,11.741245,0.091758,0.073323,0.117619,8.000000
12.000000,10.000000,1.000000,11.767064,0.182174,0.181565,0.283503,8.000000
13.000000,10.000000,1.000000,11.772021,0.182176,0.181564,0.286099,9.000000
14.000000,10.000000,1.000000,11.758494,0.182172,0.181565,0.285812,8.000000
15.000000,10.000000,1.000000,11.740361,0.182159,0.181563,0.286375,9.000000
16.000000,10.000000,1.000000,11.723350,0.182155,0.181564,0.281377,8.000000
17.000000,10.000000,1.000000,11.714458,0.182155,0.181565,0.285515,8.000000
18.000000,10.000000,1.000000,11.712281,0.182154,0.181564,0.290465,8.000000
19.000000,10.000000,1.000000,11.713408,0.182154,0.181564,0.292548,8.000000
20.000000,10.000000,1.000000,11.712609,0.182155,0.181565,0.281963,8.000000
21.000000,10.000000,1.000000,11.713275,0.182159,0.181567,0.284581,9.000000
22.000000,10.000000,1.000000,11.715595,0.182162,0.181570,0.290229,8.000000
23.000000,10.000000,1.000000,11.719390,0.182164,0.181571,0.286760,8.000000
24.000000,10.000000,1.000000,11.723628,0.182165,0.181571,0.287618,8.000000
25.000000,10.000000,1.000000,11.728203,0.182165,0.181571,0.278284,9.000000
26.000000,10.000000,1.000000,11.727885,0.182171,0.181575,0.288267,8.000000
27.000000,10.000000,1.000000,11.727004,0.182174,0.181576,0.290666,9.000000
28.000000,10.000000,1.000000,11.727318,0.182174,0.181576,0.281746,8.000000
29.000000,10.000000,1.000000,11.732268,0.182175,0.181576,0.290855,8.000000
30.000000,10.000000,1.000000,11.740270,0.182173,0.181574,0.287220,8.000000
31.000000,10.000000,1.000000,11.755978,0.182174,0.181572,0.285282,8.000000
32.000000,10.000000,1.000000,11.765175,0.182181,0.181572,0.287420,8.000000
33.000000,10.000000,1.000000,11.766252,0.182171,0.181570,0.283135,8.000000
34.000000,10.000000,1.000000,11.759531,0.182166,0.181568,0.284049,8.000000
35.000000,10.000000,1.000000,11.758231,0.182150,0.181555,0.293451,9.000000
36.000000,10.000000,1.000000,11.746439,0.078846,0.050806,0.051030,8.000000
37.000000,10.000000,1.000000,11.750063,0.182138,0.181549,0.280017,9.000000
38.000000,10.000000,0.000000,nan,nan,nan,nan,-1.000000
39.000000,10.000000,0.000000,nan,nan,nan,nan,-1.000000
40.000000,10.000000,0.000000,nan,nan,nan,nan,-1.000000
0.000000,11.000000,0.000000,nan,nan,nan,nan,-1.000000
1.000000,11.000000,0.000000,nan,nan,nan,nan,-1.000000
2.000000,11.000000,0.000000,nan,nan,nan,nan,-1.000000
3.000000,11.000000,1.000000,11.720629,0.182168,0.181573,0.283163,8.000000
4.000000,11.000000,1.000000,11.717153,0.182168,0.181573,0.285593,8.000000
5.000000,11.000000,1.000000,11.717268,0.182166,0.181572,0.284793,9.000000
6.000000,11.000000,1.000000,11.717694,0.182163,0.181569,0.285599,8.000000
7.000000,11.000000,1.000000,11.718886,0.182162,0.181569,0.287505,8.000000
8.000000,11.000000,1.000000,11.722202,0.182162,0.181569,0.292126,9.000000
9.000000,11.000000,1.000000,11.731559,0.182161,0.181567,0.291576,8.000000
10.000000,11.000000,1.000000,11.741061,0.182163,0.181565,0.281377,8.000000
11.000000,11.000000,1.000000,11.748972,0.182170,0.181565,0.281044,9.000000
12.000000,11.000000,1.000000,11.755467,0.182161,0.181563,0.282781,9.000000
13.000000,11.000000,1.000000,11.753008,0.182158,0.181562,0.287712,9.000000
14.000000,11.000000,1.000000,11.740997,0.182156,0.181562,0.288964,8.000000
15.000000,11.000000,1.000000,11.728716,0.182154,0.181562,0.284887,8.000000
16.000000,11.000000,1.000000,11.718077,0.182154,0.181564,0.288522,8.000000
17.000000,11.000000,1.000000,11.712486,0.182156,0.181566,0.283924,9.000000
18.000000,11.000000,1.000000,11.710842,0.182156,0.181566,0.285307,9.000000
19.000000,11.000000,1.000000,11.711679,0.182156,0.181565,0.286160,9.000000
20.000000,11.000000,1.000000,11.712712,0.182156,0.181565,0.282636,8.000000
21.000000,11.000000,1.000000,11.715431,0.182159,0.181567,0.281902,8.000000
22.000000,11.000000,1.000000,11.718488,0.182162,0.181569,0.286085,8.000000
23.000000,11.000000,1.000000,11.726229,0.182164,0.181571,0.283249,9.000000
24.000000,11.000000,1.000000,11.739383,0.182160,0.181567,0.287894,8.000000
25.000000,11.000000,1.000000,11.745269,0.182152,0.181557,0.290710,8.000000
26.000000,11.000000,1.000000,11.738987,0.182165,0.181570,0.287856,8.000000
27.000000,11.000000,1.000000,11.729832,0.182174,0.181577,0.281291,8.000000
28.000000,11.000000,1.000000,11.728146,0.182176,0.181578,0.290268,8.000000
29.000000,11.000000,1.000000,11.729205,0.182176,0.181578,0.288620,9.000000
30.000000,11.000000,1.000000,11.731305,0.182173,0.181575,0.279222,8.000000
31.000000,11.000000,1.000000,11.738337,0.182169,0.181572,0.283078,9.000000
32.000000,11.000000,1.000000,11.743245,0.182168,0.181570,0.283907,9.000000
33.000000,11.000000,1.000000,11.741153,0.182167,0.181571,0.288820,8.000000
34.000000,11.000000,1.000000,11.736149,0.182165,0.181571,0.282879,9.000000
35.000000,11.000000,1.000000,11.737233,0.182158,0.181566,0.286329,9.000000
36.000000,11.000000,1.000000,11.738223,0.182146,0.181555,0.280953,8.000000
37.000000,11.000000,1.000000,11.733442,0.182154,0.181565,0.281962,8.000000
38.000000,11.000000,0.000000,nan,nan,nan,nan,-1.000000
39.000000,11.000000,0.000000,nan,nan,nan,nan,-1.000000
40.000000,11.000000,0.000000,nan,nan,nan,nan,-1.000000
0.000000,12.000000,0.000000,nan,nan,nan,nan,-1.000000
1.000000,12.000000,0.000000,nan,nan,nan,nan,-1.000000
2.000000,12.000000,1.000000,11.722360,0.182168,0.181573,0.280351,9.000000
3.000000,12.000000,1.000000,11.723452,0.182167,0.181572,0.281951,9.000000
4.000000,12.000000,1.000000,11.721937,0.182166,0.181571,0.282393,8.000000
5.000000,12.000000,1.000000,11.720446,0.182165,0.181571,0.285050,8.000000
6.000000,12.000000,1.000000,11.719466,0.182162,0.181569,0.287351,9.000000
7.000000,12.000000,1.000000,11.719313,0.182161,0.181568,0.289690,8.000000
8.000000,12.000000,1.000000,11.723073,0.182162,0.181569,0.290926,9.000000
9.000000,12.000000,1.000000,11.732047,0.182162,0.181567,0.290099,9.000000
10.000000,12.000000,1.000000,11.739670,0.182163,0.181566,0.281131,9.000000
11.000000,12.000000,1.000000,11.743114,0.182171,0.181566,0.283547,9.000000
12.000000,12.000000,1.000000,11.743819,0.182160,0.181563,0.286132,8.000000
13.000000,12.000000,1.000000,11.736854,0.182155,0.181563,0.282152,8.000000
14.000000,12.000000,1.000000,11.725369,0.182155,0.181565,0.280795,8.000000
15.000000,12.000000,1.000000,11.718546,0.182154,0.181564,0.289601,8.000000
16.000000,12.000000,1.000000,11.714251,0.182154,0.181564,0.286031,9.000000
17.000000,12.000000,1.000000,11.711134,0.182156,0.181566,0.288630,9.000000
18.000000,12.000000,1.000000,11.710134,0.182156,0.181566,0.281884,8.000000
19.000000,12.000000,1.000000,11.713057,0.182159,0.181568,0.282515,9.000000
20.000000,12.000000,1.000000,11.717058,0.182159,0.181567,0.285948,8.000000
21.000000,12.000000,1.000000,11.720519,0.182160,0.181568,0.286091,8.000000
22.000000,12.000000,1.000000,11.727344,0.182162,0.181569,0.282304,9.000000
23.000000,12.000000,1.000000,11.739987,0.182163,0.181568,0.283293,8.000000
24.000000,12.000000,1.000000,11.757995,0.182151,0.181555,0.287601,8.000000
25.000000,12.000000,1.000000,11.752941,0.078848,0.050807,0.051325,8.000000
26.000000,12.000000,1.000000,11.750152,0.182157,0.181560,0.288485,9.000000
27.000000,12.000000,1.000000,11.735258,0.182174,0.181577,0.287807,9.000000
28.000000,12.000000,1.000000,11.729487,0.182177,0.181578,0.282444,9.000000
29.000000,12.000000,1.000000,11.728397,0.182174,0.181577,0.282583,9.000000
30.000000,12.000000,1.000000,11.725431,0.182174,0.181576,0.286561,8.000000
31.000000,12.000000,1.000000,11.728149,0.182169,0.181573,0.281891,8.000000
32.000000,12.000000,1.000000,11.727280,0.182167,0.181571,0.280155,8.000000
33.000000,12.000000,1.000000,11.726147,0.182167,0.181572,0.286953,8.000000
34.000000,12.000000,1.000000,11.723132,0.182165,0.181571,0.286397,9.000000
35.000000,12.000000,1.000000,11.722506,0.182161,0.181569,0.281647,8.000000
36.000000,12.000000,1.000000,11.722965,0.182160,0.181568,0.282774,8.000000
37.000000,12.000000,1.000000,11.720873,0.182164,0.181571,0.285464,8.000000
38.000000,12.000000,1.000000,11.717443,0.182166,0.181572,0.287579,8.000000
39.000000,12.000000,0.000000,nan,nan,nan,nan,-1.000000
40.000000,12.000000,0.000000,nan,nan,nan,nan,-1.000000
0.000000,13.000000,0.000000,nan,nan,nan,nan,-1.000000
1.000000,13.000000,0.000000,nan,nan,nan,nan,-1.000000
2.000000,13.000000,1.000000,11.730978,0.182166,0.181570,0.287149,9.000000
3.000000,13.000000,1.000000,11.730880,0.182166,0.181570,0.288313,8.000000
4.000000,13.000000,1.000000,11.726354,0.182165,0.181569,0.286844,9.000000
5.000000,13.000000,1.000000,11.721633,0.182163,0.181569,0.277941,8.000000
6.000000,13.000000,1.000000,11.720141,0.182161,0.181568,0.283674,8.000000
7.000000,13.000000,1.000000,11.718431,0.182162,0.181569,0.286376,9.000000
8.000000,13.000000,1.000000,11.722892,0.182163,0.181569,0.285692,8.000000
9.000000,13.000000,1.000000,11.732010,0.182164,0.181568,0.297339,8.000000
10.000000,13.000000,1.000000,11.736891,0.182172,0.181568,0.285255,9.000000
11.000000,13.000000,1.000000,11.727540,0.091758,0.073323,0.122339,8.000000
12.000000,13.000000,1.000000,11.735326,0.182167,0.181565,0.285711,8.000000
13.000000,13.000000,1.000000,11.727567,0.182158,0.181564,0.287304,8.000000
14.000000,13.000000,1.000000,11.719495,0.182155,0.181565,0.281837,8.000000
15.000000,13.000000,1.000000,11.713635,0.182155,0.181565,0.286470,8.000000
16.000000,13.000000,1.000000,11.711948,0.182155,0.181565,0.285949,8.000000
17.000000,13.000000,1.000000,11.712005,0.182158,0.181567,0.281289,8.000000
18.000000,13.000000,1.000000,11.712916,0.182159,0.181568,0.281932,8.000000
19.000000,13.000000,1.000000,11.717810,0.182160,0.181568,0.282745,8.000000
20.000000,13.000000,1.000000,11.724031,0.182161,0.181568,0.282539,9.000000
21.000000,13.000000,1.000000,11.730857,0.182165,0.181569,0.285000,8.000000
22.000000,13.000000,1.000000,11.739481,0.182165,0.181569,0.280138,8.000000
23.000000,13.000000,1.000000,11.754022,0.182169,0.181570,0.288206,8.000000
24.000000,13.000000,1.000000,11.767182,0.182172,0.181566,0.281207,8.000000
25.000000,13.000000,1.000000,11.769954,0.182157,0.181557,0.289666,8.000000
26.000000,13.000000,1.000000,11.751039,0.182167,0.181570,0.279325,9.000000
27.000000,13.000000,1.000000,11.736020,0.182175,0.181577,0.285685,8.000000
28.000000,13.000000,1.000000,11.733504,0.182177,0.181578,0.292208,8.000000
29.000000,13.000000,1.000000,11.731952,0.182175,0.181576,0.283943,9.000000
30.000000,13.000000,1.000000,11.729145,0.182173,0.181576,0.281996,8.000000
31.000000,13.000000,1.000000,11.725098,0.182170,0.181574,0.282313,8.000000
32.000000,13.000000,1.000000,11.723370,0.182167,0.181572,0.285213,8.000000
33.000000,13.000000,1.000000,11.722848,0.182167,0.181572,0.288379,9.000000
34.000000,13.000000,1.000000,11.721049,0.182164,0.181570,0.290980,9.000000
35.000000,13.000000,1.000000,11.717611,0.182162,0.181569,0.282834,8.000000
36.000000,13.000000,1.000000,11.718578,0.182162,0.181570,0.286357,9.000000
37.000000,13.000000,1.000000,11.718836,0.182164,0.181571,0.291471,9.000000
38.000000,13.000000,1.000000,11.718425,0.182166,0.181572,0.293524,9.000000
39.000000,13.000000,0.000000,nan,nan,nan,nan,-1.000000
40.000000,13.000000,0.000000,nan,nan,nan,nan,-1.000000
0.000000,14.000000,0.000000,nan,nan,nan,nan,-1.000000
1.000000,14.000000,1.000000,11.736016,0.182164,0.181569,0.284433,8.000000
2.000000,14.000000,1.000000,11.737775,0.182168,0.181569,0.283054,9.000000
3.000000,14.000000,1.000000,11.736458,0.182175,0.181570,0.283367,9.000000
4.000000,14.000000,1.000000,11.735316,0.182168,0.181569,0.280458,8.000000
5.000000,14.000000,1.000000,11.727015,0.182165,0.181569,0.286685,9.000000
6.000000,14.000000,1.000000,11.722141,0.182164,0.181570,0.288043,9.000000
7.000000,14.000000,1.000000,11.719954,0.182162,0.181569,0.279769,8.000000
8.000000,14.000000,1.000000,11.722025,0.182162,0.181569,0.282265,9.000000
9.000000,14.000000,1.000000,11.728536,0.182162,0.181568,0.284850,8.000000
10.000000,14.000000,1.000000,11.734270,0.182165,0.181567,0.289822,9.000000
11.000000,14.000000,1.000000,11.734985,0.182171,0.181568,0.285906,8.000000
12.000000,14.000000,1.000000,11.732005,0.182163,0.181566,0.294185,8.000000
13.000000,14.000000,1.000000,11.724101,0.182159,0.181566,0.288033,8.000000
14.000000,14.000000,1.000000,11.717854,0.182158,0.181567,0.289915,8.000000
15.000000,14.000000,1.000000,11.711664,0.182155,0.181565,0.283436,9.000000
16.000000,14.000000,1.000000,11.712034,0.182156,0.181565,0.285013,8.000000
17.000000,14.000000,1.000000,11.714296,0.182160,0.181569,0.289276,8.000000
18.000000,14.000000,1.000000,11.716732,0.182160,0.181568,0.284595,9.000000
19.000000,14.000000,1.000000,11.724360,0.182162,0.181568,0.283999,8.000000
20.000000,14.000000,1.000000,11.732213,0.182166,0.181568,0.285280,9.000000
21.000000,14.000000,1.000000,11.740561,0.182175,0.181570,0.294184,8.000000
22.000000,14.000000,1.000000,11.750753,0.182171,0.181569,0.284282,8.000000
23.000000,14.000000,1.000000,11.761192,0.182179,0.181570,0.285064,8.000000
24.000000,14.000000,1.000000,11.756951,0.081136,0.056314,0.078986,8.000000
25.000000,14.000000,1.000000,11.762461,0.182180,0.181571,0.285648,9.000000
26.000000,14.000000,1.000000,11.746510,0.182174,0.181575,0.283756,8.000000
27.000000,14.000000,1.000000,11.739043,0.182174,0.181576,0.287380,9.000000
28.000000,14.000000,1.000000,11.741153,0.182176,0.181576,0.286362,8.000000
29.000000,14.000000,1.000000,11.743081,0.182176,0.181575,0.289461,8.000000
30.000000,14.000000,1.000000,11.738055,0.182172,0.181574,0.282675,8.000000
31.000000,14.000000,1.000000,11.731399,0.182172,0.181575,0.287627,8.000000
32.000000,14.000000,1.000000,11.724467,0.182169,0.181573,0.284864,8.000000
33.000000,14.000000,1.000000,11.722513,0.182168,0.181573,0.278342,9.000000
34.000000,14.000000,1.000000,11.722633,0.182166,0.181571,0.289914,9.000000
35.000000,14.000000,1.000000,11.720127,0.182162,0.181569,0.286901,8.000000
36.000000,14.000000,1.000000,11.718012,0.182160,0.181568,0.282889,8.000000
37.000000,14.000000,1.000000,11.719315,0.182160,0.181568,0.286287,8.000000
38.000000,14.000000,1.000000,11.722077,0.182159,0.181567,0.288459,8.000000
39.000000,14.000000,1.000000,11.726231,0.182156,0.181565,0.280746,9.000000
40.000000,14.000000,0.000000,nan,nan,nan,nan,-1.000000
0.000000,15.000000,0.000000,nan,nan,nan,nan,-1.000000
1.000000,15.000000,1.000000,11.736797,0.182166,0.181569,0.284112,9.000000
2.000000,15.000000,1.000000,11.739929,0.182176,0.181571,0.283784,8.000000
3.000000,15.000000,1.000000,11.729195,0.091003,0.072254,0.115818,8.000000
4.000000,15.000000,1.000000,11.737536,0.182175,0.181570,0.280133,8.000000
5.000000,15.000000,1.000000,11.731077,0.182167,0.181570,0.285907,8.000000
6.000000,15.000000,1.000000,11.725836,0.182167,0.181572,0.289867,9.000000
7.000000,15.000000,1.000000,11.722099,0.182165,0.181571,0.285633,9.000000
8.000000,15.000000,1.000000,11.723111,0.182163,0.181569,0.289470,8.000000
9.000000,15.000000,1.000000,11.726792,0.182162,0.181569,0.284384,8.000000
10.000000,15.000000,1.000000,11.731245,0.182163,0.181568,0.286771,9.000000
11.000000,15.000000,1.000000,11.732863,0.182162,0.181567,0.286049,9.000000
12.000000,15.000000,1.000000,11.727462,0.182159,0.181566,0.285374,8.000000
13.000000,15.000000,1.000000,11.722544,0.182158,0.181566,0.290071,8.000000
14.000000,15.000000,1.000000,11.716001,0.182158,0.181567,0.282199,9.000000
15.000000,15.000000,1.000000,11.712126,0.182157,0.181566,0.285991,9.000000
16.000000,15.000000,1.000000,11.713833,0.182156,0.181566,0.283282,8.000000
17.000000,15.000000,1.000000,11.715561,0.182159,0.181567,0.290263,8.000000
18.000000,15.000000,1.000000,11.718992,0.182161,0.181568,0.285193,8.000000
19.000000,15.000000,1.000000,11.726628,0.182164,0.181568,0.287157,9.000000
20.000000,15.000000,1.000000,11.734070,0.182175,0.181571,0.279326,8.000000
21.000000,15.000000,1.000000,11.730978,0.092544,0.074424,0.123069,8.000000
22.000000,15.000000,1.000000,11.750864,0.182177,0.181570,0.287100,8.000000
23.000000,15.000000,1.000000,11.759889,0.182174,0.181571,0.288824,9.000000
24.000000,15.000000,1.000000,11.760013,0.182182,0.181573,0.282427,9.000000
25.000000,15.000000,1.000000,11.754984,0.182174,0.181572,0.286494,8.000000
26.000000,15.000000,1.000000,11.743032,0.182172,0.181574,0.277297,8.000000
27.000000,15.000000,1.000000,11.742990,0.182174,0.181575,0.279589,8.000000
28.000000,15.000000,1.000000,11.754372,0.182180,0.181576,0.284119,8.000000
29.000000,15.000000,1.000000,11.755785,0.182187,0.181576,0.284466,9.000000
30.000000,15.000000,1.000000,11.750134,0.182177,0.181574,0.279999,8.000000
31.000000,15.000000,1.000000,11.738678,0.182175,0.181576,0.287420,8.000000
32.000000,15.000000,1.000000,11.731021,0.182173,0.181576,0.281619,9.000000
33.000000,15.000000,1.000000,11.729491,0.182170,0.181574,0.289837,9.000000
34.000000,15.000000,1.000000,11.730562,0.182165,0.181570,0.289955,8.000000
35.000000,15.000000,1.000000,11.728538,0.182161,0.181568,0.284290,8.000000
36.000000,15.000000,1.000000,11.724896,0.182160,0.181568,0.285800,8.000000
37.000000,15.000000,1.000000,11.726092,0.182159,0.181567,0.288034,9.000000
38.000000,15.000000,1.000000,11.734611,0.182159,0.181566,0.282744,8.000000
39.000000,15.000000,1.000000,11.743451,0.182160,0.181565,0.280312,8.000000
40.000000,15.000000,0.000000,nan,nan,nan,nan,-1.000000
0.000000,16.000000,0.000000,nan,nan,nan,nan,-1.000000
1.000000,16.000000,1.000000,11.741857,0.182163,0.181568,0.279028,8.000000
2.000000,16.000000,1.000000,11.746715,0.182168,0.181569,0.286173,8.000000
3.000000,16.000000,1.000000,11.748102,0.182176,0.181570,0.284474,9.000000
4.000000,16.000000,1.000000,11.746576,0.182169,0.181569,0.287359,9.000000
5.000000,16.000000,1.000000,11.737517,0.182167,0.181571,0.282489,9.000000
6.000000,16.000000,1.000000,11.729439,0.182168,0.181572,0.288153,9.000000
7.000000,16.000000,1.000000,11.724634,0.182166,0.181572,0.282056,9.000000
8.000000,16.000000,1.000000,11.726174,0.182164,0.181570,0.283529,8.000000
9.000000,16.000000,1.000000,11.730711,0.182165,0.181569,0.291184,8.000000
10.000000,16.000000,1.000000,11.733465,0.182165,0.181569,0.288564,8.000000
11.000000,16.000000,1.000000,11.731911,0.182163,0.181568,0.288867,9.000000
12.000000,16.000000,1.000000,11.724858,0.182160,0.181567,0.283507,8.000000
13.000000,16.000000,1.000000,11.719965,0.182159,0.181567,0.287134,8.000000
14.000000,16.000000,1.000000,11.715889,0.182160,0.181568,0.282911,9.000000
15.000000,16.000000,1.000000,11.715441,0.182158,0.181567,0.285103,8.000000
16.000000,16.000000,1.000000,11.714266,0.182160,0.181568,0.291266,9.000000
17.000000,16.000000,1.000000,11.715631,0.182159,0.181567,0.289015,8.000000
18.000000,16.000000,1.000000,11.719564,0.182160,0.181567,0.281345,8.000000
19.000000,16.000000,1.000000,11.726005,0.182161,0.181567,0.287159,9.000000
20.000000,16.000000,1.000000,11.734633,0.182168,0.181570,0.291918,8.000000
21.000000,16.000000,1.000000,11.737994,0.182177,0.181571,0.285657,9.000000
22.000000,16.000000,1.000000,11.746211,0.182171,0.181571,0.284481,8.000000
23.000000,16.000000,1.000000,11.749400,0.182170,0.181572,0.284874,9.000000
24.000000,16.000000,1.000000,11.749555,0.182173,0.181573,0.286590,9.000000
25.000000,16.000000,1.000000,11.746121,0.182172,0.181573,0.282589,8.000000
26.000000,16.000000,1.000000,11.742585,0.182172,0.181574,0.278792,8.000000
27.000000,16.000000,1.000000,11.748073,0.182176,0.181575,0.283522,8.000000
28.000000,16.000000,1.000000,11.758083,0.182189,0.181577,0.287417,8.000000
29.000000,16.000000,1.000000,11.752446,0.081750,0.057521,0.078612,8.000000
30.000000,16.000000,1.000000,11.757433,0.182188,0.181576,0.285609,8.000000
31.000000,16.000000,1.000000,11.744618,0.182176,0.181575,0.283421,8.000000
32.000000,16.000000,1.000000,11.738144,0.182173,0.181575,0.282750,9.000000
33.000000,16.000000,1.000000,11.744063,0.182170,0.181572,0.289526,8.000000
34.000000,16.000000,1.000000,11.748973,0.182168,0.181569,0.287206,8.000000
35.000000,16.000000,1.000000,11.745298,0.182165,0.181568,0.286620,9.000000
36.000000,16.000000,1.000000,11.739359,0.182161,0.181567,0.282082,8.000000
37.000000,16.000000,1.000000,11.741420,0.182160,0.181566,0.281310,9.000000
38.000000,16.000000,1.000000,11.758014,0.182163,0.181564,0.291270,8.000000
39.000000,16.000000,1.000000,11.773053,0.182175,0.181565,0.289149,8.000000
40.000000,16.000000,0.000000,nan,nan,nan,nan,-1.000000
0.000000,17.000000,0.000000,nan,nan,nan,nan,-1.000000
1.000000,17.000000,1.000000,11.755398,0.182165,0.181567,0.281739,8.000000
2.000000,17.000000,1.000000,11.760351,0.182167,0.181569,0.284584,8.000000
3.000000,17.000000,1.000000,11.762142,0.182170,0.181569,0.286177,9.000000
4.000000,17.000000,1.000000,11.759058,0.182169,0.181570,0.287983,8.000000
5.000000,17.000000,1.000000,11.749946,0.182169,0.181570,0.286676,8.000000
6.000000,17.000000,1.000000,11.738594,0.182169,0.181572,0.285290,9.000000
7.000000,17.000000,1.000000,11.732599,0.182167,0.181572,0.287352,9.000000
8.000000,17.000000,1.000000,11.733081,0.182167,0.181571,0.284038,9.000000
9.000000,17.000000,1.000000,11.737022,0.182168,0.181570,0.281808,9.000000
10.000000,17.000000,1.000000,11.737383,0.182174,0.181569,0.280227,9.000000
11.000000,17.000000,1.000000,11.735567,0.182166,0.181568,0.282020,8.000000
12.000000,17.000000,1.000000,11.729296,0.182163,0.181569,0.288134,8.000000
13.000000,17.000000,1.000000,11.723525,0.182161,0.181568,0.292590,8.000000
14.000000,17.000000,1.000000,11.721049,0.182161,0.181569,0.280024,8.000000
15.000000,17.000000,1.000000,11.721192,0.182161,0.181568,0.281107,9.000000
16.000000,17.000000,1.000000,11.718185,0.182160,0.181568,0.276137,9.000000
17.000000,17.000000,1.000000,11.716809,0.182159,0.181567,0.284331,8.000000
18.000000,17.000000,1.000000,11.718954,0.182161,0.181569,0.280495,8.000000
19.000000,17.000000,1.000000,11.722498,0.182161,0.181568,0.280213,9.000000
20.000000,17.000000,1.000000,11.727854,0.182165,0.181570,0.283994,8.000000
21.000000,17.000000,1.000000,11.732296,0.182168,0.181571,0.277918,8.000000
22.000000,17.000000,1.000000,11.737242,0.182171,0.181573,0.288948,9.000000
23.000000,17.000000,1.000000,11.741641,0.182173,0.181575,0.291024,9.000000
24.000000,17.000000,1.000000,11.745027,0.182175,0.181575,0.292441,8.000000
25.000000,17.000000,1.000000,11.745173,0.182177,0.181576,0.287598,8.000000
26.000000,17.000000,1.000000,11.744127,0.182176,0.181576,0.281097,8.000000
27.000000,17.000000,1.000000,11.748423,0.182178,0.181577,0.288180,9.000000
28.000000,17.000000,1.000000,11.755832,0.182182,0.181577,0.282827,8.000000
29.000000,17.000000,1.000000,11.760099,0.182190,0.181577,0.291562,8.000000
30.000000,17.000000,1.000000,11.756186,0.182181,0.181576,0.290715,9.000000
31.000000,17.000000,1.000000,11.745832,0.182175,0.181575,0.286974,8.000000
32.000000,17.000000,1.000000,11.747442,0.182174,0.181574,0.285946,8.000000
33.000000,17.000000,1.000000,11.758707,0.182175,0.181571,0.288236,8.000000
