x_mm,y_mm,active,initial_dome_height_mm,height_mm,growth_thickness_mm,biomass,eps,active_sediment_mm,layer_id
24.000000,14.000000,1.000000,7.089144,17.178598,9.739454,0.082094,0.057040,0.081000,8.000000
25.000000,14.000000,1.000000,6.928480,17.117126,9.838646,0.188102,0.184941,0.287439,9.000000
26.000000,14.000000,1.000000,6.730849,17.029035,9.948186,0.188004,0.184891,0.285497,8.000000
27.000000,14.000000,1.000000,6.495454,16.941236,10.095782,0.187904,0.184835,0.289126,9.000000
28.000000,14.000000,1.000000,6.221315,16.854785,10.283470,0.187801,0.184776,0.288073,8.000000
29.000000,14.000000,1.000000,5.907248,16.763393,10.506145,0.187693,0.184713,0.291150,9.000000
30.000000,14.000000,1.000000,5.551836,16.663637,10.761801,0.187578,0.184648,0.284305,8.000000
31.000000,14.000000,1.000000,5.153394,16.563653,11.060259,0.187469,0.184587,0.289249,8.000000
32.000000,14.000000,1.000000,4.709920,16.467773,11.407853,0.187362,0.184526,0.286431,8.000000
33.000000,14.000000,1.000000,4.219040,16.384153,11.815112,0.187264,0.184470,0.279841,9.000000
34.000000,14.000000,1.000000,3.677925,16.312204,12.284278,0.187177,0.184420,0.291455,9.000000
35.000000,14.000000,1.000000,3.083189,16.249023,12.815834,0.187102,0.184376,0.288406,8.000000
36.000000,14.000000,1.000000,2.430749,16.199251,13.418502,0.187044,0.184343,0.284355,8.000000
37.000000,14.000000,1.000000,1.715633,16.167286,14.101653,0.187005,0.184321,0.287756,8.000000
38.000000,14.000000,1.000000,0.931712,16.150921,14.869209,0.186983,0.184309,0.289941,8.000000
39.000000,14.000000,1.000000,0.071308,16.148155,15.726847,0.186975,0.184304,0.282179,9.000000
40.000000,14.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,15.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,15.000000,1.000000,0.330729,16.162324,15.481595,0.186980,0.184305,0.285559,9.000000
2.000000,15.000000,1.000000,1.181073,16.182803,14.651730,0.187003,0.184312,0.285237,8.000000
3.000000,15.000000,1.000000,1.956481,16.199901,13.893421,0.081972,0.057015,0.077212,9.000000
4.000000,15.000000,1.000000,2.664319,16.243316,13.228997,0.187076,0.184354,0.281590,9.000000
5.000000,15.000000,1.000000,3.310492,16.281744,12.621252,0.187128,0.184390,0.287406,8.000000
6.000000,15.000000,1.000000,3.899799,16.338866,12.089067,0.187205,0.184436,0.291420,9.000000
7.000000,15.000000,1.000000,4.436195,16.412719,11.626524,0.187295,0.184488,0.287194,9.000000
8.000000,15.000000,1.000000,4.922963,16.502337,11.229374,0.187398,0.184546,0.291080,8.000000
9.000000,15.000000,1.000000,5.362853,16.601989,10.889137,0.187510,0.184610,0.286003,8.000000
10.000000,15.000000,1.000000,5.758176,16.706504,10.598328,0.187627,0.184676,0.288433,9.000000
11.000000,15.000000,1.000000,6.110883,16.809195,10.348312,0.187746,0.184743,0.287750,9.000000
12.000000,15.000000,1.000000,6.422618,16.902946,10.130328,0.187859,0.184809,0.287104,8.000000
13.000000,15.000000,1.000000,6.694765,16.992626,9.947861,0.187969,0.184873,0.291870,8.000000
14.000000,15.000000,1.000000,6.928480,17.073539,9.795059,0.188071,0.184932,0.283979,9.000000
15.000000,15.000000,1.000000,7.124722,17.147750,9.673028,0.188161,0.184983,0.287804,9.000000
16.000000,15.000000,1.000000,7.284271,17.216276,9.582005,0.188239,0.185027,0.285115,8.000000
17.000000,15.000000,1.000000,7.407745,17.271812,9.514067,0.188304,0.185065,0.292162,8.000000
18.000000,15.000000,1.000000,7.495614,17.314776,9.469163,0.188352,0.185092,0.287068,8.000000
19.000000,15.000000,1.000000,7.548205,17.346701,9.448496,0.188384,0.185108,0.289048,9.000000
20.000000,15.000000,1.000000,7.565714,17.362516,9.446802,0.188407,0.185118,0.281171,9.000000
21.000000,15.000000,1.000000,7.548205,17.351921,9.453716,0.095626,0.077183,0.128453,8.000000
22.000000,15.000000,1.000000,7.495614,17.348331,9.502717,0.188372,0.185095,0.289002,8.000000
23.000000,15.000000,1.000000,7.407745,17.317955,9.560209,0.188321,0.185068,0.290713,9.000000
24.000000,15.000000,1.000000,7.284271,17.262897,9.628626,0.188267,0.185035,0.284244,9.000000
25.000000,15.000000,1.000000,7.124722,17.189732,9.715010,0.188179,0.184989,0.288320,8.000000
26.000000,15.000000,1.000000,6.928480,17.100256,9.821776,0.188085,0.184938,0.279029,8.000000
27.000000,15.000000,1.000000,6.694765,17.013843,9.969078,0.187984,0.184880,0.281309,8.000000
28.000000,15.000000,1.000000,6.422618,16.931607,10.158988,0.187880,0.184819,0.285847,8.000000
29.000000,15.000000,1.000000,6.110883,16.834636,10.373753,0.187775,0.184754,0.286140,9.000000
30.000000,15.000000,1.000000,5.758176,16.728914,10.620738,0.187646,0.184684,0.281622,8.000000
31.000000,15.000000,1.000000,5.362853,16.618091,10.905238,0.187527,0.184620,0.289050,8.000000
32.000000,15.000000,1.000000,4.922963,16.515079,11.242116,0.187413,0.184555,0.283182,9.000000
33.000000,15.000000,1.000000,4.436195,16.425390,11.639195,0.187306,0.184494,0.291419,9.000000
34.000000,15.000000,1.000000,3.899799,16.347939,12.098139,0.187209,0.184437,0.291507,8.000000
35.000000,15.000000,1.000000,3.310492,16.278965,12.618473,0.187126,0.184390,0.285786,8.000000
36.000000,15.000000,1.000000,2.664319,16.221692,13.207373,0.187062,0.184353,0.287289,8.000000
37.000000,15.000000,1.000000,1.956481,16.184052,13.877572,0.187015,0.184326,0.289514,9.000000
38.000000,15.000000,1.000000,1.181073,16.168953,14.637880,0.186988,0.184310,0.284191,8.000000
39.000000,15.000000,1.000000,0.330729,16.168292,15.487563,0.186981,0.184305,0.281742,9.000000
40.000000,15.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,16.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,16.000000,1.000000,0.540659,16.169879,15.279220,0.186981,0.184306,0.280455,8.000000
2.000000,16.000000,1.000000,1.383029,16.192695,14.459666,0.187000,0.184314,0.287639,8.000000
3.000000,16.000000,1.000000,2.151674,16.226120,13.724446,0.187043,0.184335,0.285940,9.000000
4.000000,16.000000,1.000000,2.853721,16.263655,13.059934,0.187085,0.184363,0.288857,9.000000
5.000000,16.000000,1.000000,3.494897,16.306530,12.461632,0.187150,0.184403,0.283975,9.000000
6.000000,16.000000,1.000000,4.079872,16.367318,11.937446,0.187235,0.184453,0.289704,9.000000
7.000000,16.000000,1.000000,4.612497,16.445861,11.483364,0.187332,0.184509,0.283603,9.000000
8.000000,16.000000,1.000000,5.095977,16.541445,11.095469,0.187441,0.184571,0.285115,8.000000
9.000000,16.000000,1.000000,5.532998,16.647157,10.764158,0.187560,0.184638,0.292854,8.000000
10.000000,16.000000,1.000000,5.925824,16.754922,10.479098,0.187684,0.184708,0.290260,8.000000
11.000000,16.000000,1.000000,6.276363,16.859204,10.232841,0.187806,0.184779,0.290594,9.000000
12.000000,16.000000,1.000000,6.586228,16.955771,10.019543,0.187925,0.184847,0.285238,8.000000
13.000000,16.000000,1.000000,6.856777,17.049487,9.842710,0.188040,0.184914,0.288925,8.000000
14.000000,16.000000,1.000000,7.089144,17.136323,9.697179,0.188146,0.184975,0.284708,9.000000
15.000000,16.000000,1.000000,7.284271,17.216862,9.582591,0.188239,0.185027,0.286949,8.000000
16.000000,16.000000,1.000000,7.442925,17.284909,9.491984,0.188322,0.185075,0.293164,9.000000
17.000000,16.000000,1.000000,7.565714,17.341905,9.426192,0.188386,0.185111,0.290924,8.000000
18.000000,16.000000,1.000000,7.653098,17.386529,9.383432,0.188434,0.185138,0.283217,8.000000
19.000000,16.000000,1.000000,7.705400,17.417774,9.362374,0.188465,0.185155,0.289088,9.000000
20.000000,16.000000,1.000000,7.722813,17.434668,9.361855,0.188482,0.185163,0.293882,8.000000
21.000000,16.000000,1.000000,7.705400,17.429534,9.374133,0.188482,0.185160,0.287566,9.000000
22.000000,16.000000,1.000000,7.653098,17.412557,9.409460,0.188445,0.185141,0.286381,8.000000
23.000000,16.000000,1.000000,7.565714,17.373798,9.458084,0.188396,0.185114,0.286758,9.000000
24.000000,16.000000,1.000000,7.442925,17.316197,9.523272,0.188333,0.185078,0.288463,9.000000
25.000000,16.000000,1.000000,7.284271,17.242221,9.607950,0.188251,0.185033,0.284415,8.000000
26.000000,16.000000,1.000000,7.089144,17.158428,9.719284,0.188156,0.184979,0.280562,8.000000
27.000000,16.000000,1.000000,6.856777,17.075119,9.868342,0.188055,0.184920,0.285293,8.000000
28.000000,16.000000,1.000000,6.586228,16.988669,10.052441,0.187956,0.184858,0.289171,8.000000
29.000000,16.000000,1.000000,6.276363,16.880916,10.254553,0.082747,0.058289,0.080352,8.000000
30.000000,16.000000,1.000000,5.925824,16.781764,10.505940,0.187712,0.184718,0.287286,8.000000
31.000000,16.000000,1.000000,5.532998,16.664838,10.781839,0.187576,0.184646,0.285030,8.000000
32.000000,16.000000,1.000000,5.095977,16.557930,11.111954,0.187455,0.184578,0.284325,9.000000
33.000000,16.000000,1.000000,4.612497,16.470539,11.508042,0.187342,0.184513,0.291119,8.000000
34.000000,16.000000,1.000000,4.079872,16.391663,11.961790,0.187242,0.184453,0.288754,8.000000
35.000000,16.000000,1.000000,3.494897,16.315803,12.470905,0.187154,0.184403,0.288140,9.000000
36.000000,16.000000,1.000000,2.853721,16.251204,13.047484,0.187080,0.184362,0.283556,8.000000
37.000000,16.000000,1.000000,2.151674,16.210019,13.708345,0.187028,0.184332,0.282762,9.000000
38.000000,16.000000,1.000000,1.383029,16.199742,14.466713,0.187000,0.184313,0.292773,8.000000
39.000000,16.000000,1.000000,0.540659,16.203379,15.312720,0.187003,0.184308,0.290635,8.000000
40.000000,16.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,17.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,17.000000,1.000000,0.702534,16.185943,15.133409,0.186989,0.184309,0.283177,8.000000
2.000000,17.000000,1.000000,1.538855,16.207660,14.318805,0.187007,0.184319,0.286050,8.000000
3.000000,17.000000,1.000000,2.302360,16.242293,13.589932,0.187045,0.184339,0.287664,9.000000
4.000000,17.000000,1.000000,3.000000,16.283958,12.933958,0.187098,0.184371,0.289483,8.000000
5.000000,17.000000,1.000000,3.637370,16.334148,12.346778,0.187171,0.184413,0.288198,8.000000
6.000000,17.000000,1.000000,4.219040,16.397478,11.828438,0.187260,0.184466,0.286824,9.000000
7.000000,17.000000,1.000000,4.748786,16.479452,11.380666,0.187362,0.184526,0.288936,9.000000
8.000000,17.000000,1.000000,5.229754,16.578155,10.998401,0.187478,0.184592,0.285643,9.000000
9.000000,17.000000,1.000000,5.664583,16.687213,10.672630,0.187604,0.184661,0.283433,9.000000
10.000000,17.000000,1.000000,6.055499,16.796391,10.390892,0.187739,0.184735,0.281877,9.000000
11.000000,17.000000,1.000000,6.404379,16.904142,10.149763,0.187858,0.184806,0.283724,8.000000
12.000000,17.000000,1.000000,6.712813,17.005029,9.942216,0.187981,0.184879,0.289910,8.000000
13.000000,17.000000,1.000000,6.982137,17.100845,9.768707,0.188098,0.184946,0.294439,8.000000
14.000000,17.000000,1.000000,7.213472,17.191523,9.628051,0.188207,0.185009,0.281820,8.000000
15.000000,17.000000,1.000000,7.407745,17.274487,9.516742,0.188304,0.185064,0.282945,9.000000
16.000000,17.000000,1.000000,7.565714,17.342892,9.427178,0.188386,0.185111,0.277958,9.000000
17.000000,17.000000,1.000000,7.687977,17.398926,9.360949,0.188452,0.185149,0.286227,8.000000
18.000000,17.000000,1.000000,7.774989,17.442747,9.317758,0.188501,0.185177,0.282383,8.000000
19.000000,17.000000,1.000000,7.827071,17.471457,9.294387,0.188531,0.185193,0.282113,9.000000
20.000000,17.000000,1.000000,7.844410,17.484932,9.290522,0.188544,0.185200,0.285913,8.000000
21.000000,17.000000,1.000000,7.827071,17.479982,9.302912,0.188538,0.185196,0.279794,8.000000
22.000000,17.000000,1.000000,7.774989,17.457640,9.332651,0.188510,0.185181,0.290895,9.000000
23.000000,17.000000,1.000000,7.687977,17.416705,9.378728,0.188462,0.185154,0.292968,9.000000
24.000000,17.000000,1.000000,7.565714,17.358568,9.442855,0.188396,0.185117,0.294375,8.000000
25.000000,17.000000,1.000000,7.407745,17.285682,9.527936,0.188314,0.185070,0.289473,8.000000
26.000000,17.000000,1.000000,7.213472,17.203020,9.639548,0.188217,0.185015,0.282898,8.000000
27.000000,17.000000,1.000000,6.982137,17.118359,9.786222,0.188111,0.184953,0.289997,9.000000
28.000000,17.000000,1.000000,6.712813,17.028517,9.965705,0.187998,0.184886,0.284577,8.000000
29.000000,17.000000,1.000000,6.404379,16.928672,10.174293,0.187885,0.184817,0.293328,8.000000
30.000000,17.000000,1.000000,6.055499,16.817176,10.411678,0.187746,0.184742,0.292436,9.000000
31.000000,17.000000,1.000000,5.664583,16.698946,10.684363,0.187613,0.184668,0.288634,8.000000
32.000000,17.000000,1.000000,5.229754,16.596305,11.016550,0.187490,0.184597,0.287554,8.000000
33.000000,17.000000,1.000000,4.748786,16.510237,11.411450,0.187377,0.184529,0.289825,8.000000
34.000000,17.000000,1.000000,4.219040,16.431082,11.862041,0.187284,0.184470,0.286940,9.000000
35.000000,17.000000,1.000000,3.637370,16.350542,12.363172,0.187191,0.184417,0.288370,8.000000
36.000000,17.000000,1.000000,3.000000,16.279957,12.929957,0.187102,0.184371,0.291576,8.000000
37.000000,17.000000,1.000000,2.302360,16.234151,13.581791,0.187043,0.184339,0.289914,8.000000
38.000000,17.000000,1.000000,1.538855,16.218878,14.330023,0.187019,0.184318,0.287015,8.000000
39.000000,17.000000,1.000000,0.702534,16.209278,15.156744,0.081661,0.056416,0.077075,9.000000
40.000000,17.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,18.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,18.000000,1.000000,0.817424,16.206913,15.039488,0.187010,0.184313,0.282045,9.000000
2.000000,18.000000,1.000000,1.649503,16.228657,14.229153,0.187021,0.184322,0.283958,9.000000
3.000000,18.000000,1.000000,2.409400,16.265875,13.506475,0.187066,0.184345,0.287277,8.000000
4.000000,18.000000,1.000000,3.103942,16.313721,12.859779,0.187119,0.184379,0.285948,9.000000
5.000000,18.000000,1.000000,3.738634,16.366251,12.277617,0.187201,0.184424,0.280484,9.000000
6.000000,18.000000,1.000000,4.317978,16.434034,11.766056,0.187283,0.184476,0.291391,9.000000
7.000000,18.000000,1.000000,4.845696,16.510148,11.314452,0.187386,0.184538,0.282248,9.000000
8.000000,18.000000,1.000000,5.324893,16.608293,10.933400,0.187506,0.184606,0.294035,8.000000
9.000000,18.000000,1.000000,5.758176,16.718193,10.610017,0.187645,0.184681,0.281521,8.000000
10.000000,18.000000,1.000000,6.147744,16.820189,10.322445,0.093743,0.074797,0.120012,8.000000
11.000000,18.000000,1.000000,6.495454,16.940077,10.094623,0.187906,0.184831,0.285114,9.000000
12.000000,18.000000,1.000000,6.802878,17.043206,9.890329,0.188023,0.184902,0.288138,8.000000
13.000000,18.000000,1.000000,7.071338,17.142092,9.720755,0.188140,0.184970,0.288091,8.000000
14.000000,18.000000,1.000000,7.301943,17.236723,9.584779,0.188253,0.185034,0.286333,8.000000
15.000000,18.000000,1.000000,7.495614,17.321833,9.476219,0.188354,0.185091,0.289720,9.000000
16.000000,18.000000,1.000000,7.653098,17.391074,9.387976,0.188436,0.185139,0.285488,8.000000
17.000000,18.000000,1.000000,7.774989,17.445781,9.320792,0.188502,0.185177,0.287597,9.000000
18.000000,18.000000,1.000000,7.861739,17.485033,9.273294,0.188551,0.185205,0.289058,9.000000
19.000000,18.000000,1.000000,7.913665,17.511695,9.248031,0.188582,0.185223,0.291052,8.000000
20.000000,18.000000,1.000000,7.930952,17.522055,9.241102,0.188593,0.185229,0.285823,8.000000
21.000000,18.000000,1.000000,7.913665,17.514556,9.250892,0.188585,0.185225,0.288024,8.000000
22.000000,18.000000,1.000000,7.861739,17.490893,9.279154,0.188558,0.185209,0.283130,9.000000
23.000000,18.000000,1.000000,7.774989,17.449229,9.324240,0.188511,0.185183,0.290080,9.000000
24.000000,18.000000,1.000000,7.653098,17.392718,9.389621,0.188442,0.185143,0.287276,9.000000
25.000000,18.000000,1.000000,7.495614,17.321904,9.476291,0.188358,0.185095,0.290603,8.000000
26.000000,18.000000,1.000000,7.301943,17.237082,9.585139,0.188262,0.185040,0.291271,8.000000
27.000000,18.000000,1.000000,7.071338,17.147042,9.725704,0.188151,0.184977,0.288828,8.000000
28.000000,18.000000,1.000000,6.802878,17.049210,9.896332,0.188034,0.184909,0.283420,9.000000
29.000000,18.000000,1.000000,6.495454,16.945500,10.100046,0.187909,0.184837,0.288744,9.000000
30.000000,18.000000,1.000000,6.147744,16.831555,10.333811,0.187775,0.184761,0.283377,9.000000
31.000000,18.000000,1.000000,5.758176,16.718350,10.610174,0.187642,0.184686,0.284322,8.000000
32.000000,18.000000,1.000000,5.324893,16.619949,10.945056,0.187517,0.184612,0.289268,9.000000
33.000000,18.000000,1.000000,4.845696,16.534828,11.339132,0.187411,0.184544,0.285513,9.000000
34.000000,18.000000,1.000000,4.317978,16.440888,11.772911,0.082691,0.058278,0.080540,8.000000
35.000000,18.000000,1.000000,3.738634,16.358288,12.269655,0.093634,0.074763,0.121168,8.000000
36.000000,18.000000,1.000000,3.103942,16.292861,12.838919,0.187124,0.184381,0.289889,8.000000
37.000000,18.000000,1.000000,2.409400,16.238324,13.478924,0.187052,0.184344,0.290983,9.000000
38.000000,18.000000,1.000000,1.649503,16.214991,14.215488,0.187013,0.184320,0.289391,9.000000
39.000000,18.000000,1.000000,0.817424,16.213044,15.045620,0.187009,0.184311,0.290337,9.000000
40.000000,18.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,19.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,19.000000,1.000000,0.886069,16.200188,14.964119,0.092778,0.073634,0.120325,8.000000
2.000000,19.000000,1.000000,1.715633,16.236839,14.171205,0.187046,0.184328,0.284488,8.000000
3.000000,19.000000,1.000000,2.473389,16.266905,13.443516,0.082665,0.058272,0.080415,9.000000
4.000000,19.000000,1.000000,3.166092,16.332059,12.815967,0.187147,0.184386,0.294573,9.000000
5.000000,19.000000,1.000000,3.799194,16.380460,12.231266,0.082679,0.058275,0.082859,9.000000
6.000000,19.000000,1.000000,4.377155,16.460312,11.733156,0.187307,0.184485,0.290137,8.000000
7.000000,19.000000,1.000000,4.903668,16.538428,11.284760,0.187403,0.184546,0.283141,8.000000
8.000000,19.000000,1.000000,5.381812,16.634612,10.902800,0.187524,0.184616,0.289946,8.000000
9.000000,19.000000,1.000000,5.814175,16.742923,10.578748,0.187656,0.184690,0.287138,8.000000
10.000000,19.000000,1.000000,6.202941,16.856503,10.303562,0.187800,0.184768,0.293294,9.000000
11.000000,19.000000,1.000000,6.549955,16.967980,10.068026,0.187923,0.184842,0.290396,9.000000
12.000000,19.000000,1.000000,6.856777,17.070150,9.863373,0.188047,0.184916,0.286041,9.000000
13.000000,19.000000,1.000000,7.124722,17.172496,9.697774,0.188168,0.184985,0.284792,9.000000
14.000000,19.000000,1.000000,7.354894,17.269650,9.564756,0.188286,0.185051,0.291051,8.000000
15.000000,19.000000,1.000000,7.548205,17.353736,9.455531,0.188396,0.185111,0.292519,8.000000
16.000000,19.000000,1.000000,7.705400,17.425920,9.370520,0.188469,0.185155,0.290351,9.000000
17.000000,19.000000,1.000000,7.827071,17.477011,9.299940,0.188533,0.185193,0.289752,8.000000
18.000000,19.000000,1.000000,7.913665,17.514398,9.250734,0.188582,0.185223,0.289598,8.000000
19.000000,19.000000,1.000000,7.965497,17.538802,9.223305,0.188613,0.185241,0.281428,8.000000
20.000000,19.000000,1.000000,7.982753,17.545603,9.212849,0.188626,0.185248,0.287817,9.000000
21.000000,19.000000,1.000000,7.965497,17.538973,9.223477,0.188617,0.185243,0.281964,9.000000
22.000000,19.000000,1.000000,7.913665,17.514645,9.250980,0.188587,0.185226,0.291458,9.000000
23.000000,19.000000,1.000000,7.827071,17.471965,9.294894,0.188538,0.185198,0.282532,9.000000
24.000000,19.000000,1.000000,7.705400,17.414678,9.359278,0.188471,0.185159,0.287651,9.000000
25.000000,19.000000,1.000000,7.548205,17.343785,9.445580,0.188385,0.185110,0.290091,8.000000
26.000000,19.000000,1.000000,7.354894,17.258638,9.553744,0.188287,0.185055,0.291853,8.000000
27.000000,19.000000,1.000000,7.124722,17.164340,9.689618,0.188177,0.184992,0.293713,9.000000
28.000000,19.000000,1.000000,6.856777,17.060823,9.854047,0.188055,0.184922,0.280501,9.000000
29.000000,19.000000,1.000000,6.549955,16.952410,10.052455,0.187927,0.184849,0.285570,9.000000
30.000000,19.000000,1.000000,6.202941,16.838209,10.285268,0.187792,0.184772,0.284627,8.000000
31.000000,19.000000,1.000000,5.814175,16.727300,10.563125,0.187658,0.184695,0.288910,9.000000
32.000000,19.000000,1.000000,5.381812,16.624850,10.893038,0.187530,0.184620,0.282929,9.000000
33.000000,19.000000,1.000000,4.903668,16.538056,11.284388,0.187412,0.184549,0.286727,8.000000
34.000000,19.000000,1.000000,4.377155,16.454335,11.727180,0.187313,0.184486,0.282234,8.000000
35.000000,19.000000,1.000000,3.799194,16.367474,12.218281,0.187215,0.184431,0.284404,8.000000
36.000000,19.000000,1.000000,3.166092,16.289367,12.773275,0.187121,0.184383,0.288159,9.000000
37.000000,19.000000,1.000000,2.473389,16.228343,13.404954,0.187054,0.184348,0.292118,9.000000
38.000000,19.000000,1.000000,1.715633,16.193405,14.127772,0.187010,0.184322,0.288449,8.000000
39.000000,19.000000,1.000000,0.886069,16.182362,14.946293,0.186992,0.184311,0.286151,9.000000
40.000000,19.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,20.000000,1.000000,0.000000,16.174877,15.824877,0.186975,0.184300,0.293732,9.000000
1.000000,20.000000,1.000000,0.908902,16.194555,14.935653,0.187006,0.184312,0.289234,8.000000
2.000000,20.000000,1.000000,1.737634,16.226469,14.138835,0.187023,0.184323,0.279972,8.000000
3.000000,20.000000,1.000000,2.494680,16.270098,13.425418,0.187073,0.184349,0.284411,9.000000
4.000000,20.000000,1.000000,3.186773,16.332229,12.795456,0.187129,0.184384,0.284052,9.000000
5.000000,20.000000,1.000000,3.819347,16.405979,12.236632,0.187218,0.184432,0.292715,8.000000
6.000000,20.000000,1.000000,4.396850,16.482860,11.736010,0.187307,0.184486,0.284526,8.000000
7.000000,20.000000,1.000000,4.922963,16.563279,11.290316,0.187413,0.184550,0.287143,8.000000
8.000000,20.000000,1.000000,5.400758,16.652189,10.901432,0.187532,0.184620,0.282224,8.000000
9.000000,20.000000,1.000000,5.832816,16.756592,10.573776,0.187664,0.184694,0.284634,9.000000
10.000000,20.000000,1.000000,6.221315,16.867047,10.295732,0.187808,0.184772,0.286715,9.000000
11.000000,20.000000,1.000000,6.568098,16.977051,10.058953,0.187931,0.184847,0.291636,8.000000
12.000000,20.000000,1.000000,6.874720,17.079287,9.854567,0.188057,0.184922,0.287519,9.000000
13.000000,20.000000,1.000000,7.142495,17.182329,9.689835,0.188181,0.184992,0.291531,8.000000
14.000000,20.000000,1.000000,7.372522,17.280430,9.557908,0.188307,0.185059,0.295360,8.000000
15.000000,20.000000,1.000000,7.565714,17.354079,9.438365,0.094734,0.075993,0.126363,8.000000
16.000000,20.000000,1.000000,7.722813,17.434232,9.361419,0.188490,0.185164,0.284682,8.000000
17.000000,20.000000,1.000000,7.844410,17.486441,9.292031,0.188546,0.185200,0.283944,9.000000
18.000000,20.000000,1.000000,7.930952,17.524558,9.243605,0.188594,0.185229,0.286369,9.000000
19.000000,20.000000,1.000000,7.982753,17.547640,9.214886,0.188625,0.185247,0.293763,9.000000
20.000000,20.000000,1.000000,8.000000,17.556561,9.206561,0.188638,0.185255,0.286846,8.000000
21.000000,20.000000,1.000000,7.982753,17.549635,9.216882,0.188630,0.185251,0.289959,8.000000
22.000000,20.000000,1.000000,7.930952,17.526341,9.245388,0.188599,0.185233,0.291029,9.000000
23.000000,20.000000,1.000000,7.844410,17.483067,9.288657,0.188548,0.185204,0.287260,8.000000
24.000000,20.000000,1.000000,7.722813,17.423568,9.350755,0.188481,0.185165,0.289600,9.000000
25.000000,20.000000,1.000000,7.565714,17.353072,9.437358,0.188396,0.185117,0.283201,8.000000
26.000000,20.000000,1.000000,7.372522,17.267443,9.544921,0.188298,0.185061,0.287235,9.000000
27.000000,20.000000,1.000000,7.142495,17.170582,9.678087,0.188188,0.184999,0.283591,9.000000
28.000000,20.000000,1.000000,6.874720,17.065653,9.840933,0.188063,0.184927,0.284661,9.000000
29.000000,20.000000,1.000000,6.568098,16.956109,10.038011,0.187933,0.184852,0.291156,8.000000
30.000000,20.000000,1.000000,6.221315,16.840002,10.268686,0.187799,0.184776,0.291012,8.000000
31.000000,20.000000,1.000000,5.832816,16.724918,10.542103,0.187666,0.184701,0.282929,9.000000
32.000000,20.000000,1.000000,5.400758,16.618433,10.867675,0.187535,0.184625,0.282841,8.000000
33.000000,20.000000,1.000000,4.922963,16.525157,11.252194,0.187411,0.184552,0.285691,8.000000
34.000000,20.000000,1.000000,4.396850,16.437018,11.690168,0.187300,0.184487,0.287517,8.000000
35.000000,20.000000,1.000000,3.819347,16.351635,12.182288,0.187203,0.184432,0.282708,9.000000
36.000000,20.000000,1.000000,3.186773,16.273469,12.736696,0.187119,0.184386,0.286154,8.000000
37.000000,20.000000,1.000000,2.494680,16.214224,13.369544,0.187053,0.184348,0.287746,9.000000
38.000000,20.000000,1.000000,1.737634,16.173685,14.086051,0.187007,0.184322,0.284696,8.000000
39.000000,20.000000,1.000000,0.908902,16.149711,14.890809,0.186980,0.184307,0.284592,8.000000
40.000000,20.000000,1.000000,0.000000,16.125078,15.775078,0.186960,0.184296,0.284909,8.000000
0.000000,21.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,21.000000,1.000000,0.886069,16.183828,14.947759,0.186998,0.184314,0.286972,8.000000
2.000000,21.000000,1.000000,1.715633,16.207761,14.142127,0.187015,0.184324,0.286064,8.000000
3.000000,21.000000,1.000000,2.473389,16.255066,13.431676,0.187057,0.184347,0.288932,9.000000
4.000000,21.000000,1.000000,3.166092,16.326622,12.810530,0.187120,0.184382,0.284550,8.000000
5.000000,21.000000,1.000000,3.799194,16.418594,12.269401,0.187209,0.184427,0.292253,8.000000
6.000000,21.000000,1.000000,4.377155,16.506991,11.779836,0.187318,0.184486,0.289476,8.000000
7.000000,21.000000,1.000000,4.903668,16.585479,11.331811,0.187426,0.184549,0.280900,9.000000
8.000000,21.000000,1.000000,5.381812,16.668069,10.936257,0.187534,0.184617,0.285268,9.000000
9.000000,21.000000,1.000000,5.814175,16.759409,10.595234,0.187669,0.184693,0.288839,9.000000
10.000000,21.000000,1.000000,6.202941,16.850395,10.297454,0.092134,0.072592,0.117517,8.000000
11.000000,21.000000,1.000000,6.549955,16.966680,10.066725,0.187933,0.184846,0.285874,8.000000
12.000000,21.000000,1.000000,6.856777,17.070698,9.863921,0.188051,0.184917,0.293023,8.000000
13.000000,21.000000,1.000000,7.124722,17.173023,9.698301,0.188171,0.184987,0.284115,9.000000
14.000000,21.000000,1.000000,7.354894,17.272384,9.567490,0.188289,0.185052,0.289607,8.000000
15.000000,21.000000,1.000000,7.548205,17.355632,9.457427,0.188398,0.185112,0.286672,8.000000
16.000000,21.000000,1.000000,7.705400,17.426350,9.370950,0.188474,0.185158,0.289584,9.000000
17.000000,21.000000,1.000000,7.827071,17.477371,9.300300,0.188536,0.185196,0.283410,8.000000
