x_mm,y_mm,height_mm,biomass,eps,active_sediment_mm,layer_id
7.000000,19.000000,11.759141,0.182171,0.181572,0.281575,8.000000
8.000000,19.000000,11.752650,0.182170,0.181572,0.288308,8.000000
9.000000,19.000000,11.751493,0.182173,0.181571,0.285481,8.000000
10.000000,19.000000,11.752032,0.182182,0.181572,0.291551,9.000000
11.000000,19.000000,11.750027,0.182173,0.181571,0.288625,9.000000
12.000000,19.000000,11.741992,0.182168,0.181571,0.284264,9.000000
13.000000,19.000000,11.741815,0.182166,0.181570,0.282980,9.000000
14.000000,19.000000,11.747737,0.182170,0.181570,0.289174,8.000000
15.000000,19.000000,11.749782,0.182179,0.181571,0.290601,8.000000
16.000000,19.000000,11.745727,0.182168,0.181569,0.288414,8.000000
17.000000,19.000000,11.733332,0.182164,0.181569,0.287804,8.000000
18.000000,19.000000,11.725677,0.182165,0.181571,0.287635,8.000000
19.000000,19.000000,11.723762,0.182166,0.181572,0.279515,8.000000
20.000000,19.000000,11.722464,0.182169,0.181573,0.285870,9.000000
21.000000,19.000000,11.726293,0.182172,0.181575,0.280054,9.000000
22.000000,19.000000,11.732037,0.182173,0.181575,0.289494,9.000000
23.000000,19.000000,11.739082,0.182177,0.181576,0.280642,9.000000
24.000000,19.000000,11.745827,0.182188,0.181578,0.285744,9.000000
25.000000,19.000000,11.738889,0.092547,0.074425,0.123690,8.000000
26.000000,19.000000,11.748722,0.182190,0.181578,0.289966,8.000000
27.000000,19.000000,11.745463,0.182181,0.181578,0.291853,8.000000
28.000000,19.000000,11.739746,0.182179,0.181578,0.278771,8.000000
29.000000,19.000000,11.737647,0.182178,0.181578,0.283835,8.000000
30.000000,19.000000,11.734909,0.182176,0.181577,0.282942,8.000000
31.000000,19.000000,11.736192,0.182174,0.181576,0.287227,9.000000
32.000000,19.000000,11.742698,0.182174,0.181575,0.281328,9.000000
33.000000,19.000000,11.758355,0.182176,0.181572,0.285150,8.000000
34.000000,19.000000,11.768065,0.182185,0.181571,0.280707,8.000000
35.000000,19.000000,11.763182,0.182183,0.181571,0.282891,8.000000
36.000000,19.000000,11.754057,0.182172,0.181571,0.286661,9.000000
37.000000,19.000000,11.747741,0.182168,0.181571,0.290615,9.000000
38.000000,19.000000,11.752498,0.182166,0.181569,0.286977,8.000000
39.000000,19.000000,11.765145,0.182171,0.181568,0.284682,9.000000
40.000000,19.000000,11.770578,0.182178,0.181567,0.285715,8.000000
0.000000,20.000000,11.782646,0.182174,0.181569,0.292238,9.000000
1.000000,20.000000,11.775287,0.182177,0.181569,0.287758,8.000000
2.000000,20.000000,11.776098,0.182171,0.181567,0.278541,8.000000
3.000000,20.000000,11.779718,0.182179,0.181569,0.282947,9.000000
4.000000,20.000000,11.788621,0.182175,0.181569,0.282576,9.000000
5.000000,20.000000,11.794626,0.182183,0.181570,0.291153,8.000000
6.000000,20.000000,11.790354,0.182177,0.181571,0.282990,8.000000
7.000000,20.000000,11.777796,0.182174,0.181572,0.285555,8.000000
8.000000,20.000000,11.763943,0.182172,0.181572,0.280630,8.000000
9.000000,20.000000,11.758759,0.182174,0.181571,0.282989,9.000000
10.000000,20.000000,11.756074,0.182182,0.181572,0.285014,9.000000
11.000000,20.000000,11.752543,0.182173,0.181571,0.289859,8.000000
12.000000,20.000000,11.744872,0.182170,0.181572,0.285731,9.000000
13.000000,20.000000,11.746492,0.182170,0.181572,0.289675,8.000000
14.000000,20.000000,11.755151,0.182182,0.181573,0.293447,8.000000
15.000000,20.000000,11.746250,0.082083,0.058151,0.082314,8.000000
16.000000,20.000000,11.751240,0.182179,0.181571,0.282793,8.000000
17.000000,20.000000,11.738343,0.182168,0.181570,0.282042,9.000000
18.000000,20.000000,11.729945,0.182167,0.181572,0.284436,9.000000
19.000000,20.000000,11.725771,0.182169,0.181573,0.291755,8.000000
20.000000,20.000000,11.725857,0.182172,0.181575,0.284887,8.000000
21.000000,20.000000,11.728688,0.182175,0.181577,0.287990,8.000000
22.000000,20.000000,11.734598,0.182175,0.181576,0.289052,9.000000
23.000000,20.000000,11.740185,0.182176,0.181576,0.285327,8.000000
24.000000,20.000000,11.745862,0.182181,0.181577,0.287683,9.000000
25.000000,20.000000,11.749404,0.182189,0.181579,0.281338,8.000000
26.000000,20.000000,11.749160,0.182184,0.181578,0.285376,9.000000
27.000000,20.000000,11.742763,0.182183,0.181580,0.281802,9.000000
28.000000,20.000000,11.737017,0.182179,0.181579,0.282903,8.000000
29.000000,20.000000,11.735044,0.182178,0.181578,0.289378,8.000000
30.000000,20.000000,11.731335,0.182177,0.181578,0.289285,8.000000
31.000000,20.000000,11.729198,0.182177,0.181579,0.281294,9.000000
32.000000,20.000000,11.732364,0.182175,0.181577,0.281254,8.000000
33.000000,20.000000,11.742247,0.182171,0.181573,0.284110,8.000000
34.000000,20.000000,11.748223,0.182171,0.181571,0.285958,8.000000
35.000000,20.000000,11.745565,0.182172,0.181572,0.281220,9.000000
36.000000,20.000000,11.736899,0.182170,0.181573,0.284660,8.000000
37.000000,20.000000,11.732654,0.182166,0.181571,0.286258,9.000000
38.000000,20.000000,11.732848,0.182163,0.181569,0.283242,8.000000
39.000000,20.000000,11.738118,0.182164,0.181568,0.283150,8.000000
40.000000,20.000000,11.743346,0.182166,0.181568,0.283466,8.000000
0.000000,21.000000,11.792141,0.182181,0.181568,0.279728,9.000000
1.000000,21.000000,11.779319,0.182170,0.181567,0.285506,8.000000
2.000000,21.000000,11.767592,0.182164,0.181567,0.284599,8.000000
3.000000,21.000000,11.769043,0.182165,0.181567,0.287435,9.000000
4.000000,21.000000,11.784351,0.182167,0.181567,0.283065,8.000000
5.000000,21.000000,11.807686,0.182175,0.181567,0.290701,8.000000
6.000000,21.000000,11.815331,0.182188,0.181570,0.287911,8.000000
7.000000,21.000000,11.801845,0.182187,0.181571,0.279359,9.000000
8.000000,21.000000,11.782788,0.182177,0.181572,0.283660,9.000000
9.000000,21.000000,11.765759,0.182182,0.181573,0.287159,9.000000
10.000000,21.000000,11.744754,0.090280,0.071216,0.114650,8.000000
11.000000,21.000000,11.748290,0.182182,0.181574,0.284142,8.000000
12.000000,21.000000,11.742832,0.182172,0.181572,0.291206,8.000000
13.000000,21.000000,11.743370,0.182170,0.181572,0.282320,9.000000
14.000000,21.000000,11.752504,0.182174,0.181572,0.287738,8.000000
15.000000,21.000000,11.755439,0.182183,0.181573,0.284793,8.000000
16.000000,21.000000,11.752148,0.182174,0.181572,0.287660,8.000000
17.000000,21.000000,11.741173,0.182169,0.181572,0.281509,8.000000
18.000000,21.000000,11.735391,0.182170,0.181573,0.282324,8.000000
19.000000,21.000000,11.731053,0.182173,0.181575,0.284995,8.000000
20.000000,21.000000,11.731030,0.182175,0.181577,0.281786,9.000000
21.000000,21.000000,11.734198,0.182176,0.181577,0.281627,8.000000
22.000000,21.000000,11.737593,0.182176,0.181577,0.286479,8.000000
23.000000,21.000000,11.743674,0.182177,0.181577,0.285208,8.000000
24.000000,21.000000,11.748640,0.182178,0.181577,0.284915,8.000000
25.000000,21.000000,11.751765,0.182182,0.181578,0.282294,9.000000
26.000000,21.000000,11.750280,0.182182,0.181580,0.283767,9.000000
27.000000,21.000000,11.745261,0.182183,0.181581,0.283975,8.000000
28.000000,21.000000,11.740363,0.182179,0.181579,0.282094,8.000000
29.000000,21.000000,11.736493,0.182178,0.181578,0.283326,9.000000
30.000000,21.000000,11.731761,0.182177,0.181578,0.283461,8.000000
31.000000,21.000000,11.728602,0.182175,0.181577,0.280578,8.000000
32.000000,21.000000,11.728752,0.182175,0.181577,0.284764,8.000000
33.000000,21.000000,11.731958,0.182171,0.181574,0.288081,8.000000
34.000000,21.000000,11.733273,0.182171,0.181574,0.288092,9.000000
35.000000,21.000000,11.730672,0.182170,0.181574,0.282406,9.000000
36.000000,21.000000,11.726574,0.182169,0.181574,0.284724,9.000000
37.000000,21.000000,11.723989,0.182165,0.181571,0.288069,8.000000
38.000000,21.000000,11.723011,0.182163,0.181570,0.285367,8.000000
39.000000,21.000000,11.723885,0.182161,0.181568,0.283520,8.000000
40.000000,21.000000,11.724405,0.182161,0.181568,0.275831,9.000000
0.000000,22.000000,11.779897,0.081756,0.057522,0.080608,8.000000
1.000000,22.000000,11.777800,0.182177,0.181567,0.287704,9.000000
2.000000,22.000000,11.764138,0.182163,0.181566,0.288520,9.000000
3.000000,22.000000,11.766384,0.182161,0.181565,0.289509,8.000000
4.000000,22.000000,11.789549,0.182169,0.181566,0.284575,9.000000
5.000000,22.000000,11.823521,0.182194,0.181568,0.283462,8.000000
6.000000,22.000000,11.827334,0.081446,0.056911,0.077062,9.000000
7.000000,22.000000,11.811978,0.081443,0.056910,0.076350,9.000000
8.000000,22.000000,11.795809,0.182184,0.181570,0.284884,8.000000
9.000000,22.000000,11.769609,0.182175,0.181571,0.291187,8.000000
10.000000,22.000000,11.753053,0.182181,0.181573,0.284893,8.000000
11.000000,22.000000,11.748825,0.182174,0.181573,0.288737,9.000000
12.000000,22.000000,11.739992,0.182171,0.181574,0.284619,8.000000
13.000000,22.000000,11.736822,0.182171,0.181573,0.288376,8.000000
14.000000,22.000000,11.741781,0.182174,0.181575,0.286552,9.000000
15.000000,22.000000,11.748867,0.182176,0.181575,0.280953,8.000000
16.000000,22.000000,11.750165,0.182175,0.181574,0.279218,9.000000
17.000000,22.000000,11.747407,0.182174,0.181573,0.285354,8.000000
18.000000,22.000000,11.745539,0.182173,0.181574,0.286434,9.000000
19.000000,22.000000,11.742972,0.182174,0.181575,0.283549,9.000000
20.000000,22.000000,11.743060,0.182177,0.181577,0.289610,9.000000
21.000000,22.000000,11.746159,0.182179,0.181578,0.292888,8.000000
22.000000,22.000000,11.747995,0.182180,0.181577,0.286987,8.000000
23.000000,22.000000,11.751732,0.182179,0.181577,0.284966,8.000000
24.000000,22.000000,11.759221,0.182179,0.181577,0.285841,8.000000
25.000000,22.000000,11.764234,0.182184,0.181579,0.284656,8.000000
26.000000,22.000000,11.763014,0.182185,0.181581,0.283357,8.000000
27.000000,22.000000,11.760396,0.182185,0.181581,0.284194,9.000000
28.000000,22.000000,11.755119,0.182184,0.181580,0.283924,9.000000
29.000000,22.000000,11.747934,0.182180,0.181579,0.287061,8.000000
30.000000,22.000000,11.736788,0.182177,0.181578,0.284147,8.000000
31.000000,22.000000,11.729645,0.182175,0.181577,0.283301,9.000000
32.000000,22.000000,11.725963,0.182173,0.181576,0.279300,9.000000
33.000000,22.000000,11.724798,0.182171,0.181574,0.286268,8.000000
34.000000,22.000000,11.724259,0.182170,0.181575,0.276752,9.000000
35.000000,22.000000,11.723326,0.182169,0.181574,0.281284,8.000000
36.000000,22.000000,11.721121,0.182168,0.181573,0.279103,9.000000
37.000000,22.000000,11.719264,0.182165,0.181571,0.282792,9.000000
38.000000,22.000000,11.718518,0.182162,0.181569,0.284976,8.000000
39.000000,22.000000,11.719285,0.182162,0.181569,0.291439,8.000000
40.000000,22.000000,11.718960,0.182159,0.181567,0.286014,8.000000
0.000000,23.000000,11.779149,0.182176,0.181565,0.278693,9.000000
1.000000,23.000000,11.770247,0.182166,0.181566,0.284169,9.000000
2.000000,23.000000,11.762475,0.182163,0.181566,0.291408,8.000000
3.000000,23.000000,11.767167,0.182162,0.181565,0.286072,8.000000
4.000000,23.000000,11.791865,0.182176,0.181567,0.284260,9.000000
5.000000,23.000000,11.814762,0.081143,0.056316,0.077471,8.000000
6.000000,23.000000,11.840896,0.182209,0.181569,0.290204,8.000000
7.000000,23.000000,11.824450,0.182192,0.181569,0.290101,8.000000
8.000000,23.000000,11.790068,0.182176,0.181571,0.290364,9.000000
9.000000,23.000000,11.760550,0.182170,0.181571,0.280341,9.000000
10.000000,23.000000,11.749061,0.182170,0.181571,0.287704,8.000000
11.000000,23.000000,11.743595,0.182171,0.181573,0.286612,8.000000
12.000000,23.000000,11.738653,0.182171,0.181573,0.288622,8.000000
13.000000,23.000000,11.736809,0.182172,0.181574,0.290837,8.000000
14.000000,23.000000,11.739546,0.182176,0.181577,0.288091,8.000000
15.000000,23.000000,11.748348,0.182179,0.181578,0.287987,8.000000
16.000000,23.000000,11.753936,0.182182,0.181577,0.289167,8.000000
17.000000,23.000000,11.758553,0.182188,0.181577,0.284397,8.000000
18.000000,23.000000,11.762597,0.182182,0.181576,0.294026,9.000000
19.000000,23.000000,11.762068,0.182181,0.181576,0.286138,8.000000
20.000000,23.000000,11.761144,0.182179,0.181576,0.284776,9.000000
21.000000,23.000000,11.760442,0.182184,0.181578,0.285857,9.000000
22.000000,23.000000,11.759113,0.182192,0.181580,0.282730,8.000000
23.000000,23.000000,11.768066,0.182187,0.181579,0.283734,8.000000
24.000000,23.000000,11.779349,0.182187,0.181579,0.288904,8.000000
25.000000,23.000000,11.785675,0.182197,0.181580,0.283311,8.000000
26.000000,23.000000,11.788742,0.182193,0.181580,0.283122,8.000000
27.000000,23.000000,11.786622,0.182192,0.181581,0.289976,8.000000
28.000000,23.000000,11.776105,0.182197,0.181581,0.287276,9.000000
29.000000,23.000000,11.764288,0.182184,0.181578,0.289617,9.000000
30.000000,23.000000,11.745760,0.182178,0.181577,0.286856,8.000000
31.000000,23.000000,11.734421,0.182174,0.181576,0.289947,8.000000
32.000000,23.000000,11.728008,0.182173,0.181575,0.291347,8.000000
33.000000,23.000000,11.724492,0.182169,0.181573,0.282161,8.000000
34.000000,23.000000,11.723588,0.182168,0.181572,0.287470,8.000000
35.000000,23.000000,11.723760,0.182168,0.181572,0.290900,8.000000
36.000000,23.000000,11.722078,0.182167,0.181572,0.291417,8.000000
37.000000,23.000000,11.718144,0.182165,0.181571,0.287625,8.000000
38.000000,23.000000,11.717551,0.182164,0.181571,0.284391,9.000000
39.000000,23.000000,11.717952,0.182164,0.181570,0.291317,8.000000
40.000000,23.000000,11.717071,0.182162,0.181569,0.284728,8.000000
0.000000,24.000000,11.761320,0.182161,0.181564,0.283551,8.000000
1.000000,24.000000,11.760972,0.182163,0.181565,0.282318,9.000000
2.000000,24.000000,11.759936,0.182171,0.181566,0.285774,8.000000
3.000000,24.000000,11.765778,0.182162,0.181564,0.282369,9.000000
4.000000,24.000000,11.783519,0.182167,0.181565,0.293385,9.000000
5.000000,24.000000,11.804548,0.182188,0.181567,0.284389,8.000000
6.000000,24.000000,11.802441,0.081755,0.057521,0.081422,8.000000
7.000000,24.000000,11.797814,0.182184,0.181570,0.283583,9.000000
8.000000,24.000000,11.770087,0.182173,0.181572,0.293817,9.000000
9.000000,24.000000,11.751024,0.182169,0.181571,0.286469,9.000000
10.000000,24.000000,11.745069,0.182170,0.181572,0.287645,8.000000
11.000000,24.000000,11.743205,0.182173,0.181573,0.283559,8.000000
12.000000,24.000000,11.741239,0.182173,0.181574,0.286661,8.000000
13.000000,24.000000,11.737928,0.182174,0.181575,0.282864,8.000000
14.000000,24.000000,11.741159,0.182178,0.181578,0.286940,8.000000
15.000000,24.000000,11.751815,0.182181,0.181578,0.282398,8.000000
16.000000,24.000000,11.763128,0.182194,0.181581,0.289558,8.000000
17.000000,24.000000,11.760421,0.091008,0.072255,0.118279,8.000000
18.000000,24.000000,11.779451,0.182197,0.181579,0.286006,9.000000
19.000000,24.000000,11.781690,0.182196,0.181579,0.282539,9.000000
20.000000,24.000000,11.781687,0.182189,0.181577,0.290093,8.000000
21.000000,24.000000,11.775273,0.182195,0.181579,0.286380,8.000000
22.000000,24.000000,11.759962,0.092549,0.074426,0.121354,8.000000
23.000000,24.000000,11.777585,0.182197,0.181581,0.286914,8.000000
24.000000,24.000000,11.790389,0.182201,0.181581,0.284426,8.000000
25.000000,24.000000,11.789767,0.081755,0.057522,0.081239,8.000000
26.000000,24.000000,11.803822,0.182214,0.181583,0.283838,8.000000
27.000000,24.000000,11.802165,0.182207,0.181582,0.288026,8.000000
28.000000,24.000000,11.778991,0.081437,0.056909,0.079715,9.000000
29.000000,24.000000,11.773453,0.182193,0.181579,0.290028,8.000000
30.000000,24.000000,11.752952,0.182180,0.181577,0.298262,8.000000
31.000000,24.000000,11.736812,0.182174,0.181576,0.284561,8.000000
32.000000,24.000000,11.728473,0.182172,0.181575,0.285564,9.000000
33.000000,24.000000,11.723667,0.182170,0.181573,0.285332,9.000000
34.000000,24.000000,11.724214,0.182169,0.181573,0.289328,8.000000
35.000000,24.000000,11.723272,0.182168,0.181573,0.289864,9.000000
36.000000,24.000000,11.720599,0.182166,0.181572,0.284294,8.000000
37.000000,24.000000,11.716668,0.182165,0.181571,0.284113,8.000000
38.000000,24.000000,11.719626,0.182163,0.181570,0.287772,9.000000
39.000000,24.000000,11.719460,0.182163,0.181570,0.285627,9.000000
40.000000,24.000000,11.719587,0.182161,0.181568,0.284161,8.000000
0.000000,25.000000,11.745213,0.182157,0.181563,0.288542,8.000000
1.000000,25.000000,11.749723,0.182168,0.181564,0.284844,8.000000
2.000000,25.000000,11.742086,0.081748,0.057520,0.079100,9.000000
3.000000,25.000000,11.755615,0.182168,0.181564,0.284591,8.000000
4.000000,25.000000,11.760118,0.182162,0.181565,0.285962,9.000000
5.000000,25.000000,11.769885,0.182167,0.181566,0.279993,8.000000
6.000000,25.000000,11.774150,0.182176,0.181568,0.285990,8.000000
7.000000,25.000000,11.764306,0.182170,0.181569,0.285797,8.000000
8.000000,25.000000,11.749770,0.182170,0.181573,0.283932,8.000000
9.000000,25.000000,11.743624,0.182171,0.181573,0.282854,8.000000
10.000000,25.000000,11.748037,0.182174,0.181573,0.279660,9.000000
11.000000,25.000000,11.750640,0.182185,0.181576,0.289590,8.000000
12.000000,25.000000,11.750528,0.182179,0.181575,0.290804,8.000000
13.000000,25.000000,11.744722,0.182177,0.181576,0.284324,9.000000
14.000000,25.000000,11.746833,0.182177,0.181577,0.284221,8.000000
15.000000,25.000000,11.760686,0.182182,0.181579,0.290312,8.000000
16.000000,25.000000,11.776882,0.182188,0.181578,0.288196,8.000000
17.000000,25.000000,11.785464,0.182198,0.181580,0.289616,9.000000
18.000000,25.000000,11.793625,0.182202,0.181581,0.286648,8.000000
19.000000,25.000000,11.782289,0.091013,0.072256,0.118799,8.000000
20.000000,25.000000,11.788977,0.182210,0.181582,0.289592,9.000000
21.000000,25.000000,11.784783,0.182195,0.181580,0.285105,9.000000
22.000000,25.000000,11.775810,0.182196,0.181580,0.281256,8.000000
23.000000,25.000000,11.778496,0.182189,0.181579,0.278095,8.000000
24.000000,25.000000,11.789060,0.182193,0.181580,0.289504,8.000000
25.000000,25.000000,11.796130,0.182211,0.181583,0.283338,8.000000
26.000000,25.000000,11.787662,0.091013,0.072256,0.117813,8.000000
27.000000,25.000000,11.798382,0.182204,0.181582,0.287270,8.000000
28.000000,25.000000,11.788549,0.182200,0.181581,0.282534,9.000000
29.000000,25.000000,11.772307,0.182186,0.181578,0.285209,8.000000
30.000000,25.000000,11.752448,0.182178,0.181577,0.283947,9.000000
31.000000,25.000000,11.737649,0.182175,0.181576,0.293069,8.000000
32.000000,25.000000,11.728161,0.182171,0.181574,0.284786,9.000000
33.000000,25.000000,11.724364,0.182169,0.181573,0.287467,8.000000
34.000000,25.000000,11.725111,0.182168,0.181573,0.288140,8.000000
35.000000,25.000000,11.721294,0.182169,0.181574,0.291763,9.000000
36.000000,25.000000,11.720502,0.182167,0.181572,0.288161,9.000000
37.000000,25.000000,11.717707,0.182164,0.181570,0.283691,8.000000
38.000000,25.000000,11.720918,0.182162,0.181569,0.285099,8.000000
39.000000,25.000000,11.724122,0.182161,0.181568,0.285786,8.000000
40.000000,25.000000,11.726747,0.182160,0.181567,0.292647,8.000000
0.000000,26.000000,11.730201,0.182154,0.181563,0.284909,8.000000
1.000000,26.000000,11.738845,0.182157,0.181563,0.287600,9.000000
2.000000,26.000000,11.742086,0.182166,0.181564,0.285217,8.000000
3.000000,26.000000,11.741623,0.182159,0.181564,0.287075,8.000000
4.000000,26.000000,11.737082,0.182156,0.181564,0.286715,8.000000
5.000000,26.000000,11.739562,0.182160,0.181566,0.282562,8.000000
6.000000,26.000000,11.742912,0.182164,0.181568,0.288455,9.000000
7.000000,26.000000,11.740220,0.182166,0.181570,0.279368,8.000000
8.000000,26.000000,11.737583,0.182169,0.181572,0.286779,9.000000
9.000000,26.000000,11.742097,0.182171,0.181572,0.278322,8.000000
10.000000,26.000000,11.753265,0.182186,0.181576,0.285752,9.000000
11.000000,26.000000,11.747946,0.092548,0.074426,0.120309,8.000000
12.000000,26.000000,11.759311,0.182190,0.181578,0.283158,9.000000
13.000000,26.000000,11.755752,0.182181,0.181578,0.289226,9.000000
14.000000,26.000000,11.757244,0.182179,0.181577,0.281888,8.000000
15.000000,26.000000,11.769240,0.182185,0.181578,0.281885,8.000000
16.000000,26.000000,11.784741,0.182197,0.181580,0.277363,9.000000
17.000000,26.000000,11.796820,0.182193,0.181579,0.290354,8.000000
18.000000,26.000000,11.800309,0.182195,0.181580,0.282382,8.000000
19.000000,26.000000,11.795572,0.182212,0.181583,0.282069,9.000000
20.000000,26.000000,11.781102,0.093371,0.075561,0.124206,8.000000
21.000000,26.000000,11.782947,0.182201,0.181583,0.287500,8.000000
22.000000,26.000000,11.773480,0.182190,0.181580,0.289422,9.000000
23.000000,26.000000,11.769848,0.182187,0.181581,0.284833,9.000000
24.000000,26.000000,11.774363,0.182189,0.181582,0.288591,8.000000
25.000000,26.000000,11.781324,0.182194,0.181581,0.285258,8.000000
26.000000,26.000000,11.780358,0.182200,0.181583,0.280812,9.000000
27.000000,26.000000,11.782684,0.182192,0.181582,0.290040,8.000000
28.000000,26.000000,11.781212,0.182189,0.181580,0.289230,9.000000
29.000000,26.000000,11.770027,0.182185,0.181579,0.288647,9.000000
30.000000,26.000000,11.753220,0.182178,0.181577,0.286541,8.000000
31.000000,26.000000,11.738220,0.182175,0.181576,0.287340,8.000000
32.000000,26.000000,11.727799,0.182171,0.181574,0.286355,8.000000
33.000000,26.000000,11.724602,0.182168,0.181572,0.285553,8.000000
34.000000,26.000000,11.723075,0.182169,0.181573,0.288115,8.000000
35.000000,26.000000,11.721564,0.182168,0.181573,0.285746,8.000000
36.000000,26.000000,11.719721,0.182169,0.181574,0.290508,9.000000
37.000000,26.000000,11.719312,0.182164,0.181570,0.282364,8.000000
38.000000,26.000000,11.725173,0.182162,0.181569,0.280054,8.000000
39.000000,26.000000,11.731669,0.182162,0.181568,0.288585,9.000000
40.000000,26.000000,11.736468,0.182164,0.181567,0.286199,8.000000
0.000000,27.000000,11.717310,0.182153,0.181563,0.287504,9.000000
1.000000,27.000000,11.722864,0.182154,0.181563,0.287132,8.000000
2.000000,27.000000,11.727817,0.182155,0.181563,0.286299,8.000000
3.000000,27.000000,11.726134,0.182155,0.181564,0.286787,8.000000
4.000000,27.000000,11.721593,0.182155,0.181565,0.282729,8.000000
5.000000,27.000000,11.722848,0.182158,0.181567,0.279239,8.000000
6.000000,27.000000,11.725697,0.182161,0.181568,0.283708,8.000000
7.000000,27.000000,11.727620,0.182164,0.181570,0.285169,8.000000
8.000000,27.000000,11.730995,0.182168,0.181572,0.284475,8.000000
9.000000,27.000000,11.743651,0.182172,0.181573,0.281019,8.000000
10.000000,27.000000,11.759920,0.182182,0.181575,0.282789,9.000000
11.000000,27.000000,11.766558,0.182200,0.181578,0.289846,8.000000
12.000000,27.000000,11.772141,0.182187,0.181577,0.289826,8.000000
13.000000,27.000000,11.767328,0.182182,0.181577,0.287371,8.000000
14.000000,27.000000,11.766925,0.182183,0.181578,0.285521,8.000000
15.000000,27.000000,11.777374,0.182196,0.181581,0.282361,8.000000
16.000000,27.000000,11.779621,0.082086,0.058151,0.083190,8.000000
17.000000,27.000000,11.798694,0.182203,0.181583,0.289352,9.000000
18.000000,27.000000,11.798458,0.182196,0.181581,0.290325,8.000000
19.000000,27.000000,11.793322,0.182207,0.181583,0.279566,8.000000
20.000000,27.000000,11.787043,0.182205,0.181583,0.283167,9.000000
21.000000,27.000000,11.777521,0.182192,0.181581,0.285092,8.000000
22.000000,27.000000,11.768723,0.182188,0.181582,0.290926,8.000000
23.000000,27.000000,11.762412,0.182188,0.181582,0.280096,8.000000
24.000000,27.000000,11.766045,0.182191,0.181583,0.284155,8.000000
25.000000,27.000000,11.768269,0.182191,0.181584,0.286637,8.000000
26.000000,27.000000,11.766727,0.182189,0.181582,0.284080,8.000000
27.000000,27.000000,11.770149,0.182188,0.181582,0.279899,8.000000
28.000000,27.000000,11.775719,0.182189,0.181580,0.293018,9.000000
29.000000,27.000000,11.771857,0.182194,0.181580,0.286977,8.000000
30.000000,27.000000,11.759186,0.182183,0.181578,0.289842,8.000000
31.000000,27.000000,11.741414,0.182175,0.181576,0.283449,8.000000
32.000000,27.000000,11.728911,0.182171,0.181574,0.284884,9.000000
33.000000,27.000000,11.724093,0.182166,0.181571,0.284420,8.000000
34.000000,27.000000,11.723459,0.182166,0.181571,0.292833,8.000000
35.000000,27.000000,11.721849,0.182165,0.181571,0.283019,8.000000
36.000000,27.000000,11.720275,0.182164,0.181570,0.283751,9.000000
37.000000,27.000000,11.722279,0.182162,0.181569,0.287510,8.000000
38.000000,27.000000,11.731158,0.182161,0.181567,0.287068,9.000000
39.000000,27.000000,11.741088,0.182166,0.181567,0.283316,9.000000
40.000000,27.000000,11.747510,0.182177,0.181568,0.284255,8.000000
0.000000,28.000000,11.708517,0.182152,0.181563,0.280527,8.000000
1.000000,28.000000,11.712847,0.182152,0.181563,0.286224,9.000000
2.000000,28.000000,11.716620,0.182154,0.181564,0.293089,8.000000
3.000000,28.000000,11.715923,0.182155,0.181565,0.286181,8.000000
4.000000,28.000000,11.715054,0.182156,0.181566,0.283266,8.000000
5.000000,28.000000,11.716985,0.182160,0.181568,0.288315,8.000000
6.000000,28.000000,11.719168,0.182162,0.181569,0.290486,8.000000
7.000000,28.000000,11.722566,0.182165,0.181571,0.286984,8.000000
8.000000,28.000000,11.730014,0.182169,0.181572,0.289241,8.000000
9.000000,28.000000,11.742840,0.182173,0.181573,0.290075,8.000000
10.000000,28.000000,11.758760,0.182187,0.181576,0.279571,8.000000
11.000000,28.000000,11.760338,0.090283,0.071217,0.113899,8.000000
12.000000,28.000000,11.777709,0.182194,0.181578,0.288721,9.000000
13.000000,28.000000,11.774937,0.182186,0.181578,0.283704,9.000000
14.000000,28.000000,11.776301,0.182184,0.181578,0.288965,8.000000
15.000000,28.000000,11.783962,0.182189,0.181579,0.285430,8.000000
16.000000,28.000000,11.791641,0.182202,0.181582,0.284258,9.000000
17.000000,28.000000,11.794966,0.182197,0.181583,0.290263,9.000000
18.000000,28.000000,11.788392,0.182203,0.181584,0.283945,9.000000
19.000000,28.000000,11.771586,0.090284,0.071217,0.112441,8.000000
20.000000,28.000000,11.777392,0.182202,0.181583,0.281893,8.000000
21.000000,28.000000,11.769890,0.182192,0.181583,0.282614,8.000000
22.000000,28.000000,11.763251,0.182190,0.181583,0.288566,9.000000
23.000000,28.000000,11.761672,0.182192,0.181583,0.282381,8.000000
24.000000,28.000000,11.762497,0.182201,0.181585,0.282432,9.000000
25.000000,28.000000,11.763954,0.182194,0.181585,0.287506,9.000000
26.000000,28.000000,11.761242,0.182188,0.181582,0.284448,8.000000
27.000000,28.000000,11.763984,0.182187,0.181581,0.285308,8.000000
28.000000,28.000000,11.771010,0.182196,0.181581,0.282525,8.000000
29.000000,28.000000,11.760912,0.081436,0.056909,0.077989,9.000000
30.000000,28.000000,11.761463,0.182190,0.181578,0.285108,9.000000
31.000000,28.000000,11.744584,0.182174,0.181573,0.281148,8.000000
32.000000,28.000000,11.729549,0.182169,0.181573,0.283076,8.000000
33.000000,28.000000,11.725631,0.182165,0.181570,0.283653,8.000000
34.000000,28.000000,11.724807,0.182164,0.181570,0.288387,8.000000
35.000000,28.000000,11.724565,0.182163,0.181570,0.283459,8.000000
